,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,labels
295,0.707,0.67,9,-6.137,1,0.0323,0.164,0.00283,0.109,0.822,112.993,audio_features,6QTPacyXkZWG9FMwq6L1hJ,spotify:track:6QTPacyXkZWG9FMwq6L1hJ,https://api.spotify.com/v1/tracks/6QTPacyXkZWG9FMwq6L1hJ,https://api.spotify.com/v1/audio-analysis/6QTPacyXkZWG9FMwq6L1hJ,223120,4,0
296,0.708,0.496,8,-8.175,0,0.0496,0.0816,0.000109,0.102,0.412,128.914,audio_features,3AHqaOkEFKZ6zEHdiplIv7,spotify:track:3AHqaOkEFKZ6zEHdiplIv7,https://api.spotify.com/v1/tracks/3AHqaOkEFKZ6zEHdiplIv7,https://api.spotify.com/v1/audio-analysis/3AHqaOkEFKZ6zEHdiplIv7,217693,4,7
297,0.307,0.488,11,-10.124,1,0.0563,0.918,0.291,0.289,0.37,180.075,audio_features,2kf2mGZg1pmKIVXVxXaxH5,spotify:track:2kf2mGZg1pmKIVXVxXaxH5,https://api.spotify.com/v1/tracks/2kf2mGZg1pmKIVXVxXaxH5,https://api.spotify.com/v1/audio-analysis/2kf2mGZg1pmKIVXVxXaxH5,252000,3,5
298,0.726,0.71,2,-6.611,1,0.0575,0.349,0.585,0.1,0.513,120.014,audio_features,5AgxZKgNfB6wqnNg3puk3X,spotify:track:5AgxZKgNfB6wqnNg3puk3X,https://api.spotify.com/v1/tracks/5AgxZKgNfB6wqnNg3puk3X,https://api.spotify.com/v1/audio-analysis/5AgxZKgNfB6wqnNg3puk3X,162267,4,6
299,0.63,0.409,0,-8.83,0,0.0903,0.119,0.629,0.121,0.332,122.848,audio_features,23zJcKwLf5CeaKVbFhrWgF,spotify:track:23zJcKwLf5CeaKVbFhrWgF,https://api.spotify.com/v1/tracks/23zJcKwLf5CeaKVbFhrWgF,https://api.spotify.com/v1/audio-analysis/23zJcKwLf5CeaKVbFhrWgF,143773,4,6
300,0.861,0.647,7,-7.425,1,0.0675,0.594,0.661,0.114,0.67,158.037,audio_features,4S4Mfvv03M1cHgIOJcbUCL,spotify:track:4S4Mfvv03M1cHgIOJcbUCL,https://api.spotify.com/v1/tracks/4S4Mfvv03M1cHgIOJcbUCL,https://api.spotify.com/v1/audio-analysis/4S4Mfvv03M1cHgIOJcbUCL,133680,4,6
301,0.593,0.37,11,-11.674,0,0.397,0.832,0.0,0.108,0.312,135.391,audio_features,2MF4HtZHBoUliOi9nOAbS0,spotify:track:2MF4HtZHBoUliOi9nOAbS0,https://api.spotify.com/v1/tracks/2MF4HtZHBoUliOi9nOAbS0,https://api.spotify.com/v1/audio-analysis/2MF4HtZHBoUliOi9nOAbS0,262360,4,5
302,0.654,0.303,9,-13.882,0,0.0358,0.786,0.881,0.0822,0.114,120.714,audio_features,0YIr0EWqHv5lK9nPH0E1Aq,spotify:track:0YIr0EWqHv5lK9nPH0E1Aq,https://api.spotify.com/v1/tracks/0YIr0EWqHv5lK9nPH0E1Aq,https://api.spotify.com/v1/audio-analysis/0YIr0EWqHv5lK9nPH0E1Aq,198347,4,1
303,0.537,0.836,1,-4.259,0,0.0348,0.165,0.000434,0.134,0.503,110.086,audio_features,3DLzwr43vh6YGt0QtOSiDd,spotify:track:3DLzwr43vh6YGt0QtOSiDd,https://api.spotify.com/v1/tracks/3DLzwr43vh6YGt0QtOSiDd,https://api.spotify.com/v1/audio-analysis/3DLzwr43vh6YGt0QtOSiDd,233566,4,3
304,0.586,0.786,2,-3.768,1,0.0484,0.0212,9.35e-05,0.642,0.326,115.959,audio_features,2P0NiuAfypaw5UZJoo0n0o,spotify:track:2P0NiuAfypaw5UZJoo0n0o,https://api.spotify.com/v1/tracks/2P0NiuAfypaw5UZJoo0n0o,https://api.spotify.com/v1/audio-analysis/2P0NiuAfypaw5UZJoo0n0o,273013,4,2
305,0.331,0.609,11,-10.661,1,0.122,0.822,0.541,0.292,0.164,114.117,audio_features,113EquoKtGlOefuvIfIXVQ,spotify:track:113EquoKtGlOefuvIfIXVQ,https://api.spotify.com/v1/tracks/113EquoKtGlOefuvIfIXVQ,https://api.spotify.com/v1/audio-analysis/113EquoKtGlOefuvIfIXVQ,267130,4,1
306,0.692,0.623,7,-6.227,1,0.0298,0.744,3.38e-06,0.0865,0.832,129.966,audio_features,35sNK23iMCXjDsJa42rZDg,spotify:track:35sNK23iMCXjDsJa42rZDg,https://api.spotify.com/v1/tracks/35sNK23iMCXjDsJa42rZDg,https://api.spotify.com/v1/audio-analysis/35sNK23iMCXjDsJa42rZDg,229320,4,0
307,0.414,0.713,8,-7.823,1,0.0848,0.197,0.00655,0.322,0.29,102.908,audio_features,3vQYcH9krDAkYqPJILas3J,spotify:track:3vQYcH9krDAkYqPJILas3J,https://api.spotify.com/v1/tracks/3vQYcH9krDAkYqPJILas3J,https://api.spotify.com/v1/audio-analysis/3vQYcH9krDAkYqPJILas3J,208576,4,9
308,0.748,0.649,5,-9.302,0,0.0522,0.163,0.212,0.104,0.322,113.987,audio_features,3HGiYMcWoj4IUcfcdzpkGU,spotify:track:3HGiYMcWoj4IUcfcdzpkGU,https://api.spotify.com/v1/tracks/3HGiYMcWoj4IUcfcdzpkGU,https://api.spotify.com/v1/audio-analysis/3HGiYMcWoj4IUcfcdzpkGU,311713,4,7
309,0.686,0.901,7,-6.911,1,0.0409,0.0259,0.773,0.0675,0.543,123.976,audio_features,4K5w5N23H4tDQkuOERUnOp,spotify:track:4K5w5N23H4tDQkuOERUnOp,https://api.spotify.com/v1/tracks/4K5w5N23H4tDQkuOERUnOp,https://api.spotify.com/v1/audio-analysis/4K5w5N23H4tDQkuOERUnOp,359129,4,10
310,0.974,0.642,9,-7.069,0,0.0458,0.184,0.000269,0.0744,0.823,108.013,audio_features,5vTYYYBo4e0zxuPuYtAmlE,spotify:track:5vTYYYBo4e0zxuPuYtAmlE,https://api.spotify.com/v1/tracks/5vTYYYBo4e0zxuPuYtAmlE,https://api.spotify.com/v1/audio-analysis/5vTYYYBo4e0zxuPuYtAmlE,216720,4,0
311,0.794,0.531,8,-6.798,1,0.0448,0.0184,0.0482,0.101,0.13,117.968,audio_features,36LQYp5FNsuT5voIO9bdfZ,spotify:track:36LQYp5FNsuT5voIO9bdfZ,https://api.spotify.com/v1/tracks/36LQYp5FNsuT5voIO9bdfZ,https://api.spotify.com/v1/audio-analysis/36LQYp5FNsuT5voIO9bdfZ,195976,4,7
312,0.819,0.458,4,-10.223,0,0.167,0.582,0.173,0.128,0.232,122.981,audio_features,2INhKpUdzh7v0j041gZNsz,spotify:track:2INhKpUdzh7v0j041gZNsz,https://api.spotify.com/v1/tracks/2INhKpUdzh7v0j041gZNsz,https://api.spotify.com/v1/audio-analysis/2INhKpUdzh7v0j041gZNsz,268893,4,4
313,0.561,0.573,8,-10.104,0,0.0488,0.606,0.854,0.218,0.243,81.979,audio_features,6adjXENHRzh4uyVziFlVGm,spotify:track:6adjXENHRzh4uyVziFlVGm,https://api.spotify.com/v1/tracks/6adjXENHRzh4uyVziFlVGm,https://api.spotify.com/v1/audio-analysis/6adjXENHRzh4uyVziFlVGm,268028,4,6
314,0.581,0.371,11,-12.706,0,0.0389,0.769,0.541,0.18,0.328,138.022,audio_features,5zXlK0AE1aR5VAE7YCgtr5,spotify:track:5zXlK0AE1aR5VAE7YCgtr5,https://api.spotify.com/v1/tracks/5zXlK0AE1aR5VAE7YCgtr5,https://api.spotify.com/v1/audio-analysis/5zXlK0AE1aR5VAE7YCgtr5,215609,4,1
315,0.593,0.507,5,-10.263,1,0.251,0.254,0.0192,0.109,0.27,179.75,audio_features,0ZG3Ao2XPTQX7vCFOoxJno,spotify:track:0ZG3Ao2XPTQX7vCFOoxJno,https://api.spotify.com/v1/tracks/0ZG3Ao2XPTQX7vCFOoxJno,https://api.spotify.com/v1/audio-analysis/0ZG3Ao2XPTQX7vCFOoxJno,181827,4,5
316,0.918,0.454,10,-5.13,0,0.198,0.25,0.0,0.101,0.467,120.005,audio_features,2JLBljCbLhNjnuYfeEmzYh,spotify:track:2JLBljCbLhNjnuYfeEmzYh,https://api.spotify.com/v1/tracks/2JLBljCbLhNjnuYfeEmzYh,https://api.spotify.com/v1/audio-analysis/2JLBljCbLhNjnuYfeEmzYh,156224,4,7
317,0.44,0.945,7,-4.849,1,0.0912,0.000333,0.000941,0.486,0.542,166.924,audio_features,290SZlJ3BPDbczcxLJ7nlb,spotify:track:290SZlJ3BPDbczcxLJ7nlb,https://api.spotify.com/v1/tracks/290SZlJ3BPDbczcxLJ7nlb,https://api.spotify.com/v1/audio-analysis/290SZlJ3BPDbczcxLJ7nlb,202587,4,8
318,0.596,0.601,11,-4.876,0,0.0413,0.0355,0.0,0.0821,0.613,117.018,audio_features,2kAadwXJH9Dr53anSQv1Xy,spotify:track:2kAadwXJH9Dr53anSQv1Xy,https://api.spotify.com/v1/tracks/2kAadwXJH9Dr53anSQv1Xy,https://api.spotify.com/v1/audio-analysis/2kAadwXJH9Dr53anSQv1Xy,196347,4,3
319,0.768,0.456,2,-8.676,1,0.354,0.0691,0.0,0.162,0.39,77.582,audio_features,4u8xrKWeF7xBO9kGwIk6u7,spotify:track:4u8xrKWeF7xBO9kGwIk6u7,https://api.spotify.com/v1/tracks/4u8xrKWeF7xBO9kGwIk6u7,https://api.spotify.com/v1/audio-analysis/4u8xrKWeF7xBO9kGwIk6u7,238200,4,7
320,0.729,0.456,6,-6.795,0,0.0528,0.62,0.000133,0.0919,0.221,110.999,audio_features,0pAiyIHt9DyHOjWgF41kp6,spotify:track:0pAiyIHt9DyHOjWgF41kp6,https://api.spotify.com/v1/tracks/0pAiyIHt9DyHOjWgF41kp6,https://api.spotify.com/v1/audio-analysis/0pAiyIHt9DyHOjWgF41kp6,219946,4,4
321,0.578,0.724,6,-7.02,0,0.0865,0.192,2.38e-05,0.235,0.465,169.827,audio_features,5ACZOGjT6I5He0pDZED56Z,spotify:track:5ACZOGjT6I5He0pDZED56Z,https://api.spotify.com/v1/tracks/5ACZOGjT6I5He0pDZED56Z,https://api.spotify.com/v1/audio-analysis/5ACZOGjT6I5He0pDZED56Z,217412,4,8
322,0.564,0.13,3,-14.769,1,0.0683,0.957,3.91e-05,0.111,0.187,79.654,audio_features,59HpI4Jq7Nc7r4CQ5HpgeT,spotify:track:59HpI4Jq7Nc7r4CQ5HpgeT,https://api.spotify.com/v1/tracks/59HpI4Jq7Nc7r4CQ5HpgeT,https://api.spotify.com/v1/audio-analysis/59HpI4Jq7Nc7r4CQ5HpgeT,226729,3,1
323,0.417,0.551,8,-6.456,0,0.174,0.73,0.00166,0.0907,0.444,87.614,audio_features,2t16D9V5FmmRAJjsSpwvZf,spotify:track:2t16D9V5FmmRAJjsSpwvZf,https://api.spotify.com/v1/tracks/2t16D9V5FmmRAJjsSpwvZf,https://api.spotify.com/v1/audio-analysis/2t16D9V5FmmRAJjsSpwvZf,174568,4,4
324,0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,audio_features,6EtKlIQmGPB9SX8UjDJG5s,spotify:track:6EtKlIQmGPB9SX8UjDJG5s,https://api.spotify.com/v1/tracks/6EtKlIQmGPB9SX8UjDJG5s,https://api.spotify.com/v1/audio-analysis/6EtKlIQmGPB9SX8UjDJG5s,91870,4,8
325,0.622,0.512,2,-7.44,0,0.0383,0.352,0.405,0.109,0.614,169.983,audio_features,2apLrBlEQvFa8ob0dQcu6i,spotify:track:2apLrBlEQvFa8ob0dQcu6i,https://api.spotify.com/v1/tracks/2apLrBlEQvFa8ob0dQcu6i,https://api.spotify.com/v1/audio-analysis/2apLrBlEQvFa8ob0dQcu6i,206813,4,8
326,0.725,0.823,10,-6.484,0,0.118,0.0173,0.0,0.33,0.848,121.993,audio_features,3y9OhhHLb8K6YMv2ZugOMu,spotify:track:3y9OhhHLb8K6YMv2ZugOMu,https://api.spotify.com/v1/tracks/3y9OhhHLb8K6YMv2ZugOMu,https://api.spotify.com/v1/audio-analysis/3y9OhhHLb8K6YMv2ZugOMu,190369,4,3
327,0.768,0.752,11,-6.697,1,0.102,0.00503,0.000135,0.318,0.487,123.989,audio_features,31HhWxGhWEZAC5a2cQzgNV,spotify:track:31HhWxGhWEZAC5a2cQzgNV,https://api.spotify.com/v1/tracks/31HhWxGhWEZAC5a2cQzgNV,https://api.spotify.com/v1/audio-analysis/31HhWxGhWEZAC5a2cQzgNV,181947,4,3
328,0.574,0.612,0,-4.741,1,0.0781,0.357,0.0,0.158,0.368,136.046,audio_features,2zoNNEAyPK2OGDfajardlY,spotify:track:2zoNNEAyPK2OGDfajardlY,https://api.spotify.com/v1/tracks/2zoNNEAyPK2OGDfajardlY,https://api.spotify.com/v1/audio-analysis/2zoNNEAyPK2OGDfajardlY,231663,3,8
329,0.135,0.5,4,-7.532,1,0.0315,0.769,0.00693,0.106,0.0387,84.769,audio_features,1ZaPhBL8nGXfrW9qh0IkSS,spotify:track:1ZaPhBL8nGXfrW9qh0IkSS,https://api.spotify.com/v1/tracks/1ZaPhBL8nGXfrW9qh0IkSS,https://api.spotify.com/v1/audio-analysis/1ZaPhBL8nGXfrW9qh0IkSS,462163,3,9
330,0.457,0.776,9,-10.238,0,0.142,0.147,0.676,0.689,0.476,129.896,audio_features,68d6ZfyMUYURol2y15Ta2Y,spotify:track:68d6ZfyMUYURol2y15Ta2Y,https://api.spotify.com/v1/tracks/68d6ZfyMUYURol2y15Ta2Y,https://api.spotify.com/v1/audio-analysis/68d6ZfyMUYURol2y15Ta2Y,645720,5,2
331,0.702,0.764,1,-6.189,1,0.347,0.12,0.000307,0.146,0.471,85.991,audio_features,7Eh6MPpRNIFzaFZywrHDMD,spotify:track:7Eh6MPpRNIFzaFZywrHDMD,https://api.spotify.com/v1/tracks/7Eh6MPpRNIFzaFZywrHDMD,https://api.spotify.com/v1/audio-analysis/7Eh6MPpRNIFzaFZywrHDMD,153508,4,3
332,0.726,0.762,11,-6.278,0,0.0399,0.554,0.649,0.227,0.733,118.048,audio_features,3HzReI91rEgSL4umOCcYly,spotify:track:3HzReI91rEgSL4umOCcYly,https://api.spotify.com/v1/tracks/3HzReI91rEgSL4umOCcYly,https://api.spotify.com/v1/audio-analysis/3HzReI91rEgSL4umOCcYly,187733,4,6
333,0.697,0.771,7,-6.222,0,0.0634,0.535,0.00274,0.163,0.662,83.986,audio_features,1eoDKqlWlggp91k07cQsc8,spotify:track:1eoDKqlWlggp91k07cQsc8,https://api.spotify.com/v1/tracks/1eoDKqlWlggp91k07cQsc8,https://api.spotify.com/v1/audio-analysis/1eoDKqlWlggp91k07cQsc8,199507,4,0
334,0.723,0.768,5,-5.281,0,0.053,0.207,0.00082,0.0806,0.947,75.023,audio_features,0c1Luu0yAEaKT4ZCa8N0fu,spotify:track:0c1Luu0yAEaKT4ZCa8N0fu,https://api.spotify.com/v1/tracks/0c1Luu0yAEaKT4ZCa8N0fu,https://api.spotify.com/v1/audio-analysis/0c1Luu0yAEaKT4ZCa8N0fu,213280,4,0
335,0.847,0.771,6,-4.705,0,0.0345,0.111,0.618,0.131,0.426,129.001,audio_features,7vR0lb6PflAiv4ftWWjEha,spotify:track:7vR0lb6PflAiv4ftWWjEha,https://api.spotify.com/v1/tracks/7vR0lb6PflAiv4ftWWjEha,https://api.spotify.com/v1/audio-analysis/7vR0lb6PflAiv4ftWWjEha,212022,4,10
336,0.536,0.847,2,-3.421,1,0.0323,0.0961,0.0,0.0837,0.215,150.043,audio_features,7a6HVxpLhW7hRL9JcFZl16,spotify:track:7a6HVxpLhW7hRL9JcFZl16,https://api.spotify.com/v1/tracks/7a6HVxpLhW7hRL9JcFZl16,https://api.spotify.com/v1/audio-analysis/7a6HVxpLhW7hRL9JcFZl16,157627,4,8
337,0.555,0.615,2,-6.477,1,0.287,0.295,3.22e-06,0.297,0.436,174.076,audio_features,0iAI4Nv50sU0LGRKmF555Z,spotify:track:0iAI4Nv50sU0LGRKmF555Z,https://api.spotify.com/v1/tracks/0iAI4Nv50sU0LGRKmF555Z,https://api.spotify.com/v1/audio-analysis/0iAI4Nv50sU0LGRKmF555Z,184004,4,8
338,0.294,0.337,6,-10.614,0,0.036,0.814,0.414,0.14,0.135,91.781,audio_features,2mdEsXPu8ZmkHRRtAdC09e,spotify:track:2mdEsXPu8ZmkHRRtAdC09e,https://api.spotify.com/v1/tracks/2mdEsXPu8ZmkHRRtAdC09e,https://api.spotify.com/v1/audio-analysis/2mdEsXPu8ZmkHRRtAdC09e,300683,5,1
339,0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,audio_features,0Oqc0kKFsQ6MhFOLBNZIGX,spotify:track:0Oqc0kKFsQ6MhFOLBNZIGX,https://api.spotify.com/v1/tracks/0Oqc0kKFsQ6MhFOLBNZIGX,https://api.spotify.com/v1/audio-analysis/0Oqc0kKFsQ6MhFOLBNZIGX,202193,4,5
340,0.215,0.203,5,-12.65,1,0.0346,0.968,0.0585,0.0923,0.143,78.287,audio_features,3RIgHHpnFKj5Rni1shokDj,spotify:track:3RIgHHpnFKj5Rni1shokDj,https://api.spotify.com/v1/tracks/3RIgHHpnFKj5Rni1shokDj,https://api.spotify.com/v1/audio-analysis/3RIgHHpnFKj5Rni1shokDj,248934,1,1
341,0.693,0.427,9,-6.83,0,0.0353,0.361,0.000229,0.126,0.414,116.958,audio_features,1b4XC7b0oysSHYOszYTVrA,spotify:track:1b4XC7b0oysSHYOszYTVrA,https://api.spotify.com/v1/tracks/1b4XC7b0oysSHYOszYTVrA,https://api.spotify.com/v1/audio-analysis/1b4XC7b0oysSHYOszYTVrA,124453,4,7
342,0.775,0.866,9,-3.598,1,0.0295,0.135,0.0376,0.152,0.875,131.338,audio_features,15ob9SMGLWrexuPuyuMjKl,spotify:track:15ob9SMGLWrexuPuyuMjKl,https://api.spotify.com/v1/tracks/15ob9SMGLWrexuPuyuMjKl,https://api.spotify.com/v1/audio-analysis/15ob9SMGLWrexuPuyuMjKl,295067,4,0
343,0.518,0.58,2,-8.213,1,0.0871,0.406,0.0017,0.109,0.396,117.501,audio_features,6iW5pbOAevzr1h2JfdJYpn,spotify:track:6iW5pbOAevzr1h2JfdJYpn,https://api.spotify.com/v1/tracks/6iW5pbOAevzr1h2JfdJYpn,https://api.spotify.com/v1/audio-analysis/6iW5pbOAevzr1h2JfdJYpn,225267,4,4
344,0.546,0.404,7,-7.441,1,0.0353,0.492,0.0269,0.115,0.0395,92.07,audio_features,3O5JIwSON3KBaoyMUsjLjn,spotify:track:3O5JIwSON3KBaoyMUsjLjn,https://api.spotify.com/v1/tracks/3O5JIwSON3KBaoyMUsjLjn,https://api.spotify.com/v1/audio-analysis/3O5JIwSON3KBaoyMUsjLjn,266087,4,4
345,0.897,0.743,10,-5.446,0,0.222,0.304,4.44e-05,0.137,0.905,134.979,audio_features,643PW82aBMUa1FiWi5VQY7,spotify:track:643PW82aBMUa1FiWi5VQY7,https://api.spotify.com/v1/tracks/643PW82aBMUa1FiWi5VQY7,https://api.spotify.com/v1/audio-analysis/643PW82aBMUa1FiWi5VQY7,187105,4,0
346,0.579,0.718,1,-4.457,1,0.249,0.00121,1.97e-05,0.155,0.529,166.223,audio_features,0TGyMhttuNwKab2XJMJ1rl,spotify:track:0TGyMhttuNwKab2XJMJ1rl,https://api.spotify.com/v1/tracks/0TGyMhttuNwKab2XJMJ1rl,https://api.spotify.com/v1/audio-analysis/0TGyMhttuNwKab2XJMJ1rl,209947,4,8
347,0.519,0.758,6,-2.878,1,0.261,0.0346,0.0,0.121,0.625,86.985,audio_features,4xR7m33ECxSjY1nXyWmAx0,spotify:track:4xR7m33ECxSjY1nXyWmAx0,https://api.spotify.com/v1/tracks/4xR7m33ECxSjY1nXyWmAx0,https://api.spotify.com/v1/audio-analysis/4xR7m33ECxSjY1nXyWmAx0,162000,4,3
348,0.771,0.636,2,-5.131,1,0.229,0.318,6e-05,0.0647,0.451,79.832,audio_features,7frG49GBDHPPvxXRVLRwle,spotify:track:7frG49GBDHPPvxXRVLRwle,https://api.spotify.com/v1/tracks/7frG49GBDHPPvxXRVLRwle,https://api.spotify.com/v1/audio-analysis/7frG49GBDHPPvxXRVLRwle,219720,4,0
349,0.471,0.496,7,-9.983,1,0.199,0.399,0.00083,0.378,0.569,160.093,audio_features,56IGGA6VwAbIni6KoN7VC5,spotify:track:56IGGA6VwAbIni6KoN7VC5,https://api.spotify.com/v1/tracks/56IGGA6VwAbIni6KoN7VC5,https://api.spotify.com/v1/audio-analysis/56IGGA6VwAbIni6KoN7VC5,302360,4,5
350,0.869,0.747,9,-7.143,1,0.151,0.512,0.0,0.124,0.784,124.932,audio_features,6e7hIhOLH9zvb3zP5O5gt0,spotify:track:6e7hIhOLH9zvb3zP5O5gt0,https://api.spotify.com/v1/tracks/6e7hIhOLH9zvb3zP5O5gt0,https://api.spotify.com/v1/audio-analysis/6e7hIhOLH9zvb3zP5O5gt0,142187,4,0
351,0.643,0.573,4,-7.034,1,0.0709,0.41,0.00017,0.0695,0.47,165.192,audio_features,694vvR5o19xHPhhJ5QdLN7,spotify:track:694vvR5o19xHPhhJ5QdLN7,https://api.spotify.com/v1/tracks/694vvR5o19xHPhhJ5QdLN7,https://api.spotify.com/v1/audio-analysis/694vvR5o19xHPhhJ5QdLN7,259747,4,8
352,0.696,0.521,1,-6.883,0,0.0368,0.546,0.000137,0.22,0.354,127.973,audio_features,7v7AmORPWx8f4JR2ZvLbDW,spotify:track:7v7AmORPWx8f4JR2ZvLbDW,https://api.spotify.com/v1/tracks/7v7AmORPWx8f4JR2ZvLbDW,https://api.spotify.com/v1/audio-analysis/7v7AmORPWx8f4JR2ZvLbDW,250267,4,7
353,0.584,0.532,9,-11.357,1,0.0381,0.153,0.459,0.109,0.0455,120.005,audio_features,7KKzbd8nN8M51mOzoNlH3k,spotify:track:7KKzbd8nN8M51mOzoNlH3k,https://api.spotify.com/v1/tracks/7KKzbd8nN8M51mOzoNlH3k,https://api.spotify.com/v1/audio-analysis/7KKzbd8nN8M51mOzoNlH3k,316000,3,6
354,0.709,0.661,7,-8.405,0,0.0328,0.607,0.708,0.133,0.608,119.987,audio_features,7x7js2zOVMzMbw7HVwpUmq,spotify:track:7x7js2zOVMzMbw7HVwpUmq,https://api.spotify.com/v1/tracks/7x7js2zOVMzMbw7HVwpUmq,https://api.spotify.com/v1/audio-analysis/7x7js2zOVMzMbw7HVwpUmq,278413,4,6
355,0.493,0.641,1,-5.469,1,0.115,0.239,3.98e-05,0.109,0.762,162.027,audio_features,5q4dpmWb8elFxbNLKWsaY4,spotify:track:5q4dpmWb8elFxbNLKWsaY4,https://api.spotify.com/v1/tracks/5q4dpmWb8elFxbNLKWsaY4,https://api.spotify.com/v1/audio-analysis/5q4dpmWb8elFxbNLKWsaY4,259913,4,8
356,0.661,0.825,10,-4.82,0,0.0477,0.00878,0.0068,0.104,0.771,123.062,audio_features,2jdaohVJqSbnFfSMMQRZLA,spotify:track:2jdaohVJqSbnFfSMMQRZLA,https://api.spotify.com/v1/tracks/2jdaohVJqSbnFfSMMQRZLA,https://api.spotify.com/v1/audio-analysis/2jdaohVJqSbnFfSMMQRZLA,210107,4,3
357,0.516,0.566,7,-8.339,1,0.0378,0.0523,0.000949,0.11,0.175,126.819,audio_features,6C2PcJaxG7OXRU86zZiQOz,spotify:track:6C2PcJaxG7OXRU86zZiQOz,https://api.spotify.com/v1/tracks/6C2PcJaxG7OXRU86zZiQOz,https://api.spotify.com/v1/audio-analysis/6C2PcJaxG7OXRU86zZiQOz,256389,4,9
358,0.652,0.849,11,-5.725,1,0.044,0.0131,0.000118,0.133,0.784,117.976,audio_features,1EtSXJn3waVNe5SqV4Kuxk,spotify:track:1EtSXJn3waVNe5SqV4Kuxk,https://api.spotify.com/v1/tracks/1EtSXJn3waVNe5SqV4Kuxk,https://api.spotify.com/v1/audio-analysis/1EtSXJn3waVNe5SqV4Kuxk,270507,4,3
359,0.546,0.695,4,-6.537,1,0.0333,0.0917,2.18e-05,0.194,0.598,89.903,audio_features,2j2UlNRmsEqVErHXcR3lra,spotify:track:2j2UlNRmsEqVErHXcR3lra,https://api.spotify.com/v1/tracks/2j2UlNRmsEqVErHXcR3lra,https://api.spotify.com/v1/audio-analysis/2j2UlNRmsEqVErHXcR3lra,246587,4,3
360,0.663,0.658,2,-10.001,1,0.0345,0.295,0.867,0.102,0.0532,117.986,audio_features,0Nc1rZEB2tZLgpxw5nkpEu,spotify:track:0Nc1rZEB2tZLgpxw5nkpEu,https://api.spotify.com/v1/tracks/0Nc1rZEB2tZLgpxw5nkpEu,https://api.spotify.com/v1/audio-analysis/0Nc1rZEB2tZLgpxw5nkpEu,390639,4,6
361,0.693,0.406,9,-8.154,1,0.0524,0.571,0.782,0.115,0.571,104.987,audio_features,0IlslRjqSs79lWIbZ2OnXT,spotify:track:0IlslRjqSs79lWIbZ2OnXT,https://api.spotify.com/v1/tracks/0IlslRjqSs79lWIbZ2OnXT,https://api.spotify.com/v1/audio-analysis/0IlslRjqSs79lWIbZ2OnXT,315086,4,6
362,0.762,0.535,4,-12.494,1,0.253,0.803,0.92,0.0973,0.85,74.979,audio_features,3KUzQlbRNciimZlx7FzdR0,spotify:track:3KUzQlbRNciimZlx7FzdR0,https://api.spotify.com/v1/tracks/3KUzQlbRNciimZlx7FzdR0,https://api.spotify.com/v1/audio-analysis/3KUzQlbRNciimZlx7FzdR0,144027,4,6
363,0.671,0.546,0,-10.9,1,0.0388,0.0948,0.205,0.259,0.384,118.003,audio_features,5XaEfslnCMfN3s7AGpVHrH,spotify:track:5XaEfslnCMfN3s7AGpVHrH,https://api.spotify.com/v1/tracks/5XaEfslnCMfN3s7AGpVHrH,https://api.spotify.com/v1/audio-analysis/5XaEfslnCMfN3s7AGpVHrH,259166,4,7
364,0.663,0.719,0,-8.024,1,0.0432,0.0286,0.00408,0.0741,0.424,109.993,audio_features,4YLpxeQP7WP55C1mVDFrcY,spotify:track:4YLpxeQP7WP55C1mVDFrcY,https://api.spotify.com/v1/tracks/4YLpxeQP7WP55C1mVDFrcY,https://api.spotify.com/v1/audio-analysis/4YLpxeQP7WP55C1mVDFrcY,209898,4,7
365,0.759,0.694,5,-4.075,0,0.0418,0.0544,0.0,0.131,0.374,117.056,audio_features,7p0tz5SeCrSxTLSvwR8W3D,spotify:track:7p0tz5SeCrSxTLSvwR8W3D,https://api.spotify.com/v1/tracks/7p0tz5SeCrSxTLSvwR8W3D,https://api.spotify.com/v1/audio-analysis/7p0tz5SeCrSxTLSvwR8W3D,199580,4,7
366,0.404,0.661,4,-5.751,0,0.361,0.0982,5.01e-06,0.532,0.523,206.228,audio_features,5YPfFN0EsuvOgisgC4tzBq,spotify:track:5YPfFN0EsuvOgisgC4tzBq,https://api.spotify.com/v1/tracks/5YPfFN0EsuvOgisgC4tzBq,https://api.spotify.com/v1/audio-analysis/5YPfFN0EsuvOgisgC4tzBq,179634,4,8
367,0.667,0.834,5,-4.205,0,0.13,0.187,1e-06,0.0515,0.674,95.015,audio_features,67J01Vb3WHz7QuuBriVdJQ,spotify:track:67J01Vb3WHz7QuuBriVdJQ,https://api.spotify.com/v1/tracks/67J01Vb3WHz7QuuBriVdJQ,https://api.spotify.com/v1/audio-analysis/67J01Vb3WHz7QuuBriVdJQ,238330,4,3
368,0.417,0.634,9,-7.181,1,0.0482,0.0173,2.02e-05,0.113,0.321,152.651,audio_features,47yfbuX2JXVg0STjXEGAps,spotify:track:47yfbuX2JXVg0STjXEGAps,https://api.spotify.com/v1/tracks/47yfbuX2JXVg0STjXEGAps,https://api.spotify.com/v1/audio-analysis/47yfbuX2JXVg0STjXEGAps,291533,4,8
